episode,reward,game_score,lines,moves,epsilon,avg_reward_25,avg_game_score_25,avg_lines_25,avg_moves_25
1018,1138.6000000000006,19700,159,429,0.05,-58.59199999999999,6324,49.32,154.2
1019,-99.69999999999993,1600,14,58,0.05,-44.10799999999998,6300,49.32,153.8
1020,86.4999999999998,8900,61,185,0.05,-40.248000000000005,6380,49.72,154.76
1021,-264.4000000000002,9900,67,203,0.05,-39.216000000000015,6652,51.56,159.72
1022,-434.7,500,3,42,0.05,-52.05200000000001,6508,50.28,156.76
1023,-342.1,4000,34,118,0.05,-55.96800000000001,6380,49.32,154.36
1024,-445.80000000000007,3800,30,111,0.05,-78.56000000000002,6068,46.76,148.08
1025,-101.30000000000001,5700,43,139,0.05,-72.35200000000002,6132,47.32,149.52
1026,698.8,13300,103,292,0.05,-72.84,6228,47.88,151.12
1027,218.2999999999999,11000,86,246,0.05,-48.74800000000002,6664,51.28,159.72
1028,-361.09999999999997,2400,22,90,0.05,-75.02800000000002,6348,48.76,153.6
1029,-383.8,2500,13,68,0.05,-86.38800000000002,6104,46.64,148.48
1030,-46.799999999999955,4300,27,98,0.05,-108.28400000000002,5908,44.6,143.4
1031,-350.6,3100,27,97,0.05,-109.25600000000003,5892,44.6,143.4
1032,-331.6,3600,24,94,0.05,-119.50800000000002,5916,44.44,143.16
1033,-168.29999999999993,2700,23,86,0.05,-115.11200000000001,5756,43.4,140.4
1034,-371.1,2200,16,73,0.05,-115.50000000000001,5836,43.96,142.2
1035,401.40000000000043,14900,113,316,0.05,-101.77999999999999,6032,45.52,146.08
1036,-320.80000000000007,3900,33,112,0.05,-110.11199999999998,5872,44.88,144.4
1037,-143.60000000000005,4700,39,134,0.05,-100.31199999999998,5976,45.68,146.48
1038,-499.6000000000001,2900,25,91,0.05,-123.24799999999999,5716,43.8,141.72
1039,-339.8,5500,43,143,0.05,-125.53599999999999,5852,44.76,144.28
1040,375.5999999999996,14100,101,281,0.05,-104.304,6264,47.52,151
1041,-354.3,500,5,33,0.05,-115.352,5888,44.8,143.84
1042,-176.69999999999987,5400,36,124,0.05,-104.676,6044,45.88,146.52
1043,-270.00000000000006,3500,25,95,0.05,-161.02,5396,40.52,133.16
1044,-395.59999999999997,200,2,38,0.05,-172.85600000000002,5340,40.04,132.36
1045,-350.1000000000001,5800,34,117,0.05,-190.32000000000002,5216,38.96,129.64
1046,-400.9,10000,72,212,0.05,-195.78,5220,39.16,130
1047,-435.1000000000001,2900,15,70,0.05,-195.79600000000002,5316,39.64,131.12
1048,-290.8,2000,12,58,0.05,-193.74400000000003,5236,38.76,128.72
1049,-390.70000000000005,900,9,54,0.05,-191.54000000000002,5120,37.92,126.44
1050,-113.99999999999983,14500,101,284,0.05,-192.048,5472,40.24,132.24
1051,-406.09999999999997,2200,16,68,0.05,-236.244,5028,36.76,123.28
1052,-269.1,600,6,47,0.05,-255.74,4612,33.56,115.32
1053,-543.2,100,1,33,0.05,-263.024,4520,32.72,113.04
1054,-298.0,2900,21,85,0.05,-259.592,4536,33.04,113.72
1055,-47.80000000000022,6900,59,181,0.05,-259.632,4640,34.32,117.04
1056,-346.6,7400,52,163,0.05,-259.47200000000004,4812,35.32,119.68
1057,-577.2,5500,43,143,0.05,-269.296,4888,36.08,121.64
1058,-219.20000000000002,2200,10,55,0.05,-271.332,4868,35.56,120.4
1059,85.1000000000003,5600,38,127,0.05,-253.084,5004,36.44,122.56
1060,649.499999999999,15900,117,326,0.05,-243.16000000000005,5044,36.6,122.96
1061,-406.80000000000007,2700,19,81,0.05,-246.60000000000005,4996,36.04,121.72
1062,-342.2999999999999,6200,46,148,0.05,-254.54800000000006,5056,36.32,122.28
1063,-93.3,6500,39,133,0.05,-238.29600000000005,5200,36.88,123.96
1064,-263.20000000000005,2600,22,87,0.05,-235.23200000000006,5084,36.04,121.72
1065,-418.90000000000003,7800,52,162,0.05,-267.01200000000006,4832,34.08,116.96
1066,-512.5,12400,82,235,0.05,-273.34000000000003,5308,37.16,125.04
1067,-432.6,3700,25,95,0.05,-283.576,5240,36.72,123.88
1068,-148.3,2400,24,91,0.05,-278.708,5196,36.68,123.72
1069,1.300000000000196,5500,43,139,0.05,-262.83200000000005,5408,38.32,127.76
1070,-77.29999999999998,4500,39,129,0.05,-251.92000000000004,5356,38.52,128.24
1071,113.00000000000003,6800,50,159,0.05,-231.36400000000003,5228,37.64,126.12
1072,-120.09999999999995,5500,45,147,0.05,-218.76400000000004,5332,38.84,129.2
1073,-101.00000000000003,7600,56,171,0.05,-211.17200000000003,5556,40.6,133.72
1074,-216.7000000000001,5600,44,141,0.05,-204.21200000000005,5744,42,137.2
1075,634.8000000000001,11200,90,258,0.05,-174.26000000000005,5612,41.56,136.16
1076,15.900000000000077,3200,30,103,0.05,-157.38000000000002,5652,42.12,137.56
1077,-94.20000000000026,6700,47,152,0.05,-150.38400000000004,5896,43.76,141.76
1078,-675.1999999999999,7100,45,152,0.05,-155.66400000000004,6176,45.52,146.52
1079,-418.2,200,2,40,0.05,-160.47200000000004,6068,44.76,144.72
1080,-381.50000000000006,6100,39,128,0.05,-173.82000000000002,6036,43.96,142.6
1081,331.60000000000014,10300,77,225,0.05,-146.69200000000004,6152,44.96,145.08
1082,-455.0999999999999,500,5,44,0.05,-141.80800000000002,5952,43.44,141.12
1083,-311.6,2200,18,81,0.05,-145.50400000000002,5952,43.76,142.16
1084,-236.80000000000013,8400,58,180,0.05,-158.38000000000005,6064,44.56,144.28
1085,-92.69999999999908,20300,171,464,0.05,-188.06799999999996,6240,46.72,149.8
1086,-827.8000000000001,6800,54,171,0.05,-204.90799999999996,6404,48.12,153.4
1087,-154.39999999999998,12100,103,292,0.05,-197.39199999999997,6640,50.4,159.16
1088,90.70000000000013,8500,65,196,0.05,-190.03199999999995,6720,51.44,161.68
1089,-351.20000000000005,3000,18,80,0.05,-193.55199999999996,6736,51.28,161.4
1090,942.0000000000014,27700,175,467,0.05,-139.1159999999999,7532,56.2,173.6
1091,194.79999999999947,13700,101,287,0.05,-110.82399999999993,7584,56.96,175.68
1092,-245.29999999999998,3500,29,105,0.05,-103.33199999999992,7576,57.12,176.08
1093,721.8000000000002,15500,121,338,0.05,-68.52799999999992,8100,61,185.96
1094,-230.90000000000003,3200,26,101,0.05,-77.81599999999992,8008,60.32,184.44
1095,80.99999999999984,5800,54,167,0.05,-71.48399999999992,8060,60.92,185.96
1096,1093.1999999999996,18400,140,377,0.05,-32.27599999999995,8524,64.52,194.68
1097,157.4,10400,76,220,0.05,-21.17599999999995,8720,65.76,197.6
1098,-236.49999999999994,3400,32,114,0.05,-26.595999999999947,8552,64.8,195.32
1099,-502.20000000000005,13200,104,293,0.05,-38.01599999999994,8856,67.2,201.4
1100,-412.8999999999999,4200,34,119,0.05,-79.92399999999995,8576,64.96,195.84
1101,-433.9,1600,12,63,0.05,-97.91599999999994,8512,64.24,194.24
1102,-306.40000000000003,800,8,50,0.05,-106.40399999999994,8276,62.68,190.16
1103,-453.30000000000007,4000,32,117,0.05,-97.52799999999995,8152,62.16,188.76
1104,-364.6000000000001,4500,31,111,0.05,-95.38399999999994,8324,63.32,191.6
1105,-255.89999999999995,1900,15,75,0.05,-90.35999999999994,8156,62.36,189.48
1106,-381.2,700,7,51,0.05,-118.87199999999994,7772,59.56,182.52
1107,105.20000000000003,7200,56,173,0.05,-96.45999999999995,8040,61.6,187.68
1108,255.40000000000043,16500,115,323,0.05,-73.77999999999993,8612,65.48,197.36
1109,65.60000000000007,4200,26,91,0.05,-61.683999999999926,8444,64.2,193.8
1110,-108.1,4400,38,129,0.05,-62.29999999999996,7808,58.88,180.4
1111,-435.59999999999997,900,9,53,0.05,-46.61199999999995,7572,57.08,175.68
1112,-414.3,100,1,38,0.05,-57.00799999999996,7092,53,165.52
1113,-51.900000000000055,8700,73,206,0.05,-62.71199999999997,7100,53.32,165.92
1114,-85.70000000000007,4400,30,108,0.05,-52.09199999999996,7156,53.8,167.04
1115,-204.00000000000003,2200,20,84,0.05,-97.93200000000002,6136,47.6,151.72
1116,-386.30000000000007,600,4,43,0.05,-121.176,5612,43.72,141.96
1117,-372.0,4200,32,114,0.05,-126.244,5640,43.84,142.32
1118,-293.4,3100,25,95,0.05,-166.852,5144,40,132.6
1119,-250.4000000000001,5400,42,134,0.05,-167.632,5232,40.64,133.92
1120,12.600000000000016,3100,25,94,0.05,-170.368,5124,39.48,131
1121,-365.7000000000001,8300,69,208,0.05,-228.724,4720,36.64,124.24
1122,-315.59999999999997,9600,80,228,0.05,-247.644,4688,36.8,124.56
1123,-233.20000000000016,23900,177,477,0.05,-247.512,5508,42.6,139.08
1124,575.4999999999998,14100,109,306,0.05,-204.404,5544,42.8,139.6
1125,-275.9000000000001,4500,33,118,0.05,-198.924,5556,42.76,139.56
1126,-414.5,2500,21,86,0.05,-198.14800000000002,5592,43.12,140.48
1127,-373.9000000000001,5100,43,138,0.05,-200.848,5764,44.52,144
1128,-319.8,1800,14,59,0.05,-195.508,5676,43.8,141.68
1129,-181.90000000000012,12000,88,254,0.05,-188.20000000000002,5976,46.08,147.4
1130,-533.9,6000,46,152,0.05,-199.32000000000002,6140,47.32,150.48
1131,65.09999999999974,7800,62,190,0.05,-181.46800000000002,6424,49.52,156.04
1132,358.0,15700,115,320,0.05,-171.35600000000002,6764,51.88,161.92
1133,-48.80000000000006,5300,43,142,0.05,-183.52400000000006,6316,49,154.68
1134,284.50000000000006,9300,81,238,0.05,-174.76800000000006,6520,51.2,160.56
1135,-288.70000000000005,400,4,37,0.05,-181.99200000000005,6360,49.84,156.88
1136,-80.9000000000002,3500,29,108,0.05,-167.80400000000006,6464,50.64,159.08
1137,-290.00000000000006,6800,50,155,0.05,-162.83200000000005,6732,52.6,163.76
1138,-543.8,9400,76,225,0.05,-182.50800000000007,6760,52.72,164.52
1139,-356.40000000000003,3700,35,122,0.05,-193.33600000000007,6732,52.92,165.08
1140,-120.50000000000003,3500,31,111,0.05,-189.99600000000007,6784,53.36,166.16
1141,68.60000000000002,6500,47,154,0.05,-171.80000000000007,7020,55.08,170.6
1142,-500.2,3300,25,100,0.05,-176.92800000000005,6984,54.8,170.04
1143,-308.7,900,7,51,0.05,-177.54000000000005,6896,54.08,168.28
1144,-514.5000000000001,7100,51,162,0.05,-188.10400000000004,6964,54.44,169.4
1145,-343.3000000000001,4400,40,135,0.05,-202.34000000000006,7016,55.04,171.04
1146,-314.3,3400,26,97,0.05,-200.28400000000005,6820,53.32,166.6
1147,-69.69999999999999,6400,52,164,0.05,-190.44800000000006,6692,52.2,164.04
1148,6.399999999999906,5200,40,125,0.05,-180.86400000000006,5944,46.72,149.96
1149,-309.50000000000006,8100,63,189,0.05,-216.26400000000004,5704,44.88,145.28
1150,-477.20000000000005,1900,13,66,0.05,-224.31600000000006,5600,44.08,143.2
1151,300.4999999999999,5900,49,154,0.05,-195.71600000000007,5736,45.2,145.92
1152,-265.70000000000033,17100,115,321,0.05,-191.38800000000006,6216,48.08,153.24
1153,1421.0999999999988,34600,248,652,0.05,-121.75200000000011,7528,57.44,176.96
1154,741.5999999999995,13000,94,268,0.05,-84.81200000000013,7568,57.68,177.52
1155,-241.00000000000006,2000,16,73,0.05,-73.09600000000013,7408,56.48,174.36
1156,-253.60000000000005,1500,13,62,0.05,-85.84400000000012,7156,54.52,169.24
1157,-448.40000000000003,4700,43,142,0.05,-118.10000000000012,6716,51.64,162.12
1158,270.8000000000005,13100,91,263,0.05,-105.3160000000001,7028,53.56,166.96
1159,257.79999999999967,18300,125,346,0.05,-106.38400000000011,7388,55.32,171.28
1160,-209.80000000000004,6900,55,171,0.05,-103.22800000000011,7648,57.36,176.64
1161,-276.0999999999999,6800,46,151,0.05,-111.0360000000001,7780,58.04,178.36
1162,-280.4,3400,30,108,0.05,-110.6520000000001,7644,57.24,176.48
1163,-269.8,4500,33,114,0.05,-99.6920000000001,7448,55.52,172.04
1164,919.3000000000017,26700,197,527,0.05,-48.66400000000004,8368,62,188.24
1165,-318.6000000000001,1900,19,78,0.05,-56.58800000000004,8304,61.52,186.92
1166,-383.0,5200,40,135,0.05,-74.65200000000004,8252,61.24,186.16
1167,2420.5999999999967,37900,281,737,0.05,42.17999999999983,9636,71.48,211.64
1168,-319.6,2500,23,87,0.05,41.74399999999983,9700,72.12,213.08
1169,-360.0,6600,42,137,0.05,47.923999999999836,9680,71.76,212.08
1170,-379.70000000000005,3200,26,98,0.05,46.46799999999984,9632,71.2,210.6
1171,-231.5,3000,26,99,0.05,49.77999999999984,9616,71.2,210.68
1172,42.30000000000007,3600,28,104,0.05,54.25999999999984,9504,70.24,208.28
1173,-403.50000000000006,2900,21,86,0.05,37.86399999999984,9412,69.48,206.72
1174,-556.6999999999999,8500,67,199,0.05,27.975999999999846,9428,69.64,207.12
1175,-313.9000000000001,4800,32,116,0.05,34.507999999999846,9544,70.4,209.12
1176,-354.59999999999997,2100,17,74,0.05,8.303999999999851,9392,69.12,205.92
1177,-152.60000000000002,4000,36,120,0.05,12.827999999999863,8868,65.96,197.88
1178,-157.09999999999985,11000,88,255,0.05,-50.30000000000008,7924,59.56,182
1179,-469.6000000000001,3600,28,102,0.05,-98.74800000000006,7548,56.92,175.36
1180,-684.7999999999998,6000,44,144,0.05,-116.50000000000006,7708,58.04,178.2
1181,-448.9000000000001,8500,75,217,0.05,-124.31200000000005,7988,60.52,184.4
1182,-62.499999999999936,4800,38,126,0.05,-108.87600000000005,7992,60.32,183.76
1183,185.09999999999988,7000,52,161,0.05,-112.30400000000007,7748,58.76,179.68
1184,629.6000000000001,22800,150,403,0.05,-97.43200000000006,7928,59.76,181.96
1185,-430.70000000000005,2100,19,82,0.05,-106.26800000000006,7736,58.32,178.4
1186,-193.0,7000,46,151,0.05,-102.94400000000006,7744,58.32,178.4
1187,594.2999999999996,13500,111,302,0.05,-67.95600000000007,8148,61.56,186.16
1188,-252.40000000000003,2700,17,80,0.05,-67.26000000000008,8076,60.92,184.8
1189,-451.40000000000003,2700,23,93,0.05,-122.08800000000015,7116,53.96,167.44
1190,-378.9,5500,33,110,0.05,-124.50000000000014,7260,54.52,168.72
1191,-522.4000000000001,2700,25,100,0.05,-130.07600000000014,7160,53.92,167.32
1192,832.6000000000001,14200,100,284,0.05,-193.596,6212,46.68,149.2
1193,50.99999999999993,15400,98,279,0.05,-178.77200000000002,6728,49.68,156.88
1194,-426.69999999999993,700,5,50,0.05,-181.44,6492,48.2,153.4
1195,-253.29999999999998,5100,31,110,0.05,-176.38400000000001,6568,48.4,153.88
1196,-283.0000000000001,3600,22,89,0.05,-178.44400000000002,6592,48.24,153.48
1197,35.89999999999983,6800,52,164,0.05,-178.70000000000002,6720,49.2,155.88
1198,-443.79999999999995,8000,70,212,0.05,-180.312,6924,51.16,160.92
1199,-473.3,7900,53,170,0.05,-176.97600000000003,6900,50.6,159.76
1200,870.3,13100,99,277,0.05,-129.60800000000003,7232,53.28,166.2
1201,-300.20000000000005,3700,21,88,0.05,-127.43200000000002,7296,53.44,166.76
1202,58.70000000000036,5500,45,147,0.05,-118.98,7356,53.8,167.84
1203,-321.09999999999997,4300,21,89,0.05,-125.54,7088,51.12,161.2
1204,-351.79999999999995,400,4,32,0.05,-120.828,6960,50.16,158.4
1205,-318.4,700,5,47,0.05,-106.17200000000001,6748,48.6,154.52
1206,247.89999999999938,13200,100,288,0.05,-78.30000000000004,6936,49.6,157.36
1207,-418.9,700,7,50,0.05,-92.55600000000004,6772,48.36,154.32
1208,-618.3000000000001,14400,110,309,0.05,-124.69200000000004,7068,50.68,160.24
1209,-12.400000000000055,8400,66,200,0.05,-150.37200000000004,6492,47.32,152.12
1210,-173.39999999999998,7300,63,191,0.05,-140.08000000000004,6700,49.08,156.48
1211,-156.50000000000003,6500,51,158,0.05,-138.62000000000003,6680,49.28,156.76
1212,-338.90000000000003,1500,13,64,0.05,-175.94800000000004,6200,45.36,147.24
1213,60.30000000000019,12700,105,298,0.05,-163.44000000000003,6600,48.88,155.96
1214,710.2000000000004,12100,87,249,0.05,-116.976,6976,51.44,162.2
1215,515.7000000000011,18000,134,373,0.05,-81.19199999999995,7476,55.48,172.72
1216,-398.99999999999994,11100,61,185,0.05,-76.25599999999996,7812,56.92,176.12
1217,-466.30000000000007,5900,41,132,0.05,-128.21199999999996,7480,54.56,170.04
1218,1077.3999999999992,19500,151,412,0.05,-87.15599999999999,7644,56.68,175.36
1219,-646.6,1900,17,78,0.05,-95.952,7692,57.16,176.48
1220,-17.100000000000065,4700,41,134,0.05,-86.50399999999999,7676,57.56,177.44
1221,-614.1000000000001,5300,39,128,0.05,-99.74799999999999,7744,58.24,179
1222,782.8999999999996,11300,87,249,0.05,-69.86800000000001,7924,59.64,182.4
1223,-152.49999999999994,4700,39,130,0.05,-58.21600000000001,7792,58.4,179.12
1224,-676.6,3900,29,106,0.05,-66.348,7632,57.44,176.56
1225,-458.90000000000003,4600,40,137,0.05,-119.516,7292,55.08,170.96
1226,-697.5999999999997,6700,49,162,0.05,-135.41199999999998,7412,56.2,173.92
1227,-17.399999999999807,10600,80,235,0.05,-138.456,7616,57.6,177.44
1228,-445.50000000000006,3600,32,111,0.05,-143.432,7588,58.04,178.32
1229,-265.6,3600,30,109,0.05,-139.984,7716,59.08,181.4
1230,209.49999999999994,12700,77,226,0.05,-118.86800000000001,8196,61.96,188.56
1231,209.69999999999948,14500,103,288,0.05,-120.396,8248,62.08,188.56
1232,282.09999999999945,15500,105,300,0.05,-92.35600000000002,8840,66,198.56
1233,-316.20000000000005,600,6,42,0.05,-80.27200000000002,8288,61.84,187.88
1234,-950.6999999999999,12600,98,280,0.05,-117.80400000000002,8456,63.12,191.08
1235,-293.39999999999986,6600,40,137,0.05,-122.60400000000001,8428,62.2,188.92
1236,-444.8999999999999,13600,110,308,0.05,-134.14000000000001,8712,64.56,194.92
1237,-207.90000000000015,7200,44,147,0.05,-128.9,8940,65.8,198.24
1238,-277.30000000000007,1700,15,73,0.05,-142.40400000000002,8500,62.2,189.24
1239,-477.7000000000001,7800,66,201,0.05,-189.92000000000004,8328,61.36,187.32
1240,118.7000000000001,12300,77,227,0.05,-205.8000000000001,8100,59.08,181.48
1241,-327.90000000000003,1800,16,71,0.05,-202.95600000000007,7728,57.28,176.92
1242,-161.79999999999995,12000,86,250,0.05,-190.7760000000001,7972,59.08,181.64
1243,-284.0,3700,29,106,0.05,-245.23200000000006,7340,54.2,169.4
1244,-395.2,3200,18,78,0.05,-235.17600000000004,7392,54.24,169.4
1245,126.4999999999999,5000,36,120,0.05,-229.43200000000004,7404,54.04,168.84
1246,1848.3000000000015,48800,338,881,0.05,-130.93599999999998,9144,66,198.96
1247,851.1999999999995,18400,148,407,0.05,-128.20399999999998,9428,68.44,205.28
1248,-170.7,7300,51,165,0.05,-128.932,9532,68.92,206.68
1249,618.6999999999998,15800,116,321,0.05,-77.11999999999999,10008,72.4,215.28
1250,-416.90000000000003,3000,22,91,0.05,-75.44,9944,71.68,213.44
1251,-268.09999999999997,6200,40,134,0.05,-58.260000000000005,9924,71.32,212.32
1252,1028.6000000000001,25200,156,425,0.05,-16.420000000000012,10508,74.36,219.92
1253,686.3999999999995,16200,130,361,0.05,28.855999999999973,11012,78.28,229.92
1254,-666.8000000000001,5800,46,151,0.05,12.807999999999971,11100,78.92,231.6
1255,-554.1,1800,12,64,0.05,-17.73600000000003,10664,76.32,225.12
1256,-398.59999999999997,7800,46,152,0.05,-42.068000000000005,10396,74.04,219.68
1257,-171.90000000000003,4700,37,124,0.05,-60.22799999999999,9964,71.32,212.64
1258,-544.5,4600,38,130,0.05,-69.35999999999999,10124,72.6,216.16
1259,11.999999999999986,9000,68,201,0.05,-30.851999999999986,9980,71.4,213
1260,-478.20000000000005,200,2,34,0.05,-38.24399999999999,9724,69.88,208.88
1261,-315.40000000000003,1100,9,59,0.05,-33.064,9224,65.84,198.92
1262,-599.6000000000001,10900,85,248,0.05,-48.732,9372,67.48,202.96
1263,358.3000000000002,8300,55,165,0.05,-23.30799999999999,9636,69.08,206.64
1264,420.7999999999995,15800,120,329,0.05,12.631999999999996,9956,71.24,211.76
1265,-405.70000000000005,5100,37,125,0.05,-8.34400000000001,9668,69.64,207.68
1266,-495.5000000000001,5800,46,150,0.05,-15.048000000000012,9828,70.84,210.84
1267,192.2999999999997,5500,51,161,0.05,-0.8840000000000271,9568,69.44,207.28
1268,-366.70000000000005,1400,12,67,0.05,-4.192000000000029,9476,68.76,205.72
1269,-33.39999999999988,8800,68,206,0.05,10.279999999999976,9700,70.76,210.84
1270,55.99999999999984,9800,76,226,0.05,7.459999999999973,9892,72.36,215.08
1271,72.90000000000015,8000,58,181,0.05,-63.55600000000008,8260,61.16,187.08
1272,-133.8,3800,28,100,0.05,-102.95600000000006,7676,56.36,174.8
1273,-371.5,1200,12,66,0.05,-110.98800000000006,7432,54.8,170.84
1274,-502.2999999999999,1000,10,56,0.05,-155.82800000000006,6840,50.56,160.24
1275,126.3999999999997,5900,47,153,0.05,-134.09600000000006,6956,51.56,162.72
1276,351.2000000000003,11500,65,192,0.05,-109.32400000000005,7168,52.56,165.04
1277,-139.0999999999998,4800,42,144,0.05,-156.03200000000004,6352,48,153.8
1278,78.10000000000011,7000,54,169,0.05,-180.36400000000003,5984,44.96,146.12
1279,25.299999999999955,5200,36,119,0.05,-152.68000000000004,5960,44.56,144.84
1280,179.70000000000016,16000,94,268,0.05,-123.32800000000002,6528,47.84,153
1281,-64.99999999999994,5800,48,154,0.05,-109.98400000000002,6448,47.92,153.08
1282,-182.80000000000004,4800,34,112,0.05,-110.42000000000002,6452,47.8,152.6
1283,-469.09999999999997,3900,29,107,0.05,-107.40400000000001,6424,47.44,151.68
1284,-175.6000000000006,10900,77,227,0.05,-114.90800000000004,6500,47.8,152.72
1285,-159.89999999999992,2100,15,66,0.05,-102.17600000000003,6576,48.32,154
1286,-142.29999999999995,10600,64,192,0.05,-95.25200000000004,6956,50.52,159.32
1287,-569.6,12100,81,238,0.05,-94.05200000000002,7004,50.36,158.92
1288,-449.50000000000006,5400,40,134,0.05,-126.36400000000003,6888,49.76,157.68
1289,-395.2,1700,15,70,0.05,-159.00400000000002,6324,45.56,147.32
1290,-138.10000000000002,3700,31,108,0.05,-148.3,6268,45.32,146.64
1291,-322.0,7300,61,185,0.05,-141.36,6328,45.92,148.04
1292,976.6999999999995,20900,153,420,0.05,-109.98400000000002,6944,50,158.4
1293,-339.40000000000003,500,5,42,0.05,-108.89200000000002,6908,49.72,157.4
1294,-321.7,1900,17,69,0.05,-120.42400000000002,6632,47.68,151.92
1295,-222.30000000000007,8000,64,190,0.05,-131.556,6560,47.2,150.48
1296,-502.00000000000006,3200,26,97,0.05,-154.55200000000002,6368,45.92,147.12
1297,622.3000000000001,13600,104,296,0.05,-124.30800000000002,6760,48.96,154.96
1298,-402.99999999999994,1100,9,57,0.05,-125.56800000000003,6756,48.84,154.6
1299,-174.3,2800,26,102,0.05,-112.44800000000002,6828,49.48,156.44
1300,204.19999999999942,9000,72,216,0.05,-109.33600000000004,6952,50.48,158.96
1301,-547.2000000000002,6100,35,124,0.05,-145.27200000000005,6736,49.28,156.24
1302,-184.70000000000002,3700,29,102,0.05,-147.09600000000006,6692,48.76,154.56
1303,-421.4000000000001,8500,69,207,0.05,-167.07600000000008,6752,49.36,156.08
1304,-363.00000000000006,6500,45,143,0.05,-182.60800000000006,6804,49.72,157.04
1305,-325.70000000000005,3300,29,109,0.05,-202.82400000000007,6296,47.12,150.68
1306,-439.69999999999993,5300,37,125,0.05,-217.81200000000007,6276,46.68,149.52
1307,-190.29999999999995,3100,27,103,0.05,-218.11200000000008,6208,46.4,149.16
1308,547.4999999999998,15300,109,298,0.05,-177.4480000000001,6664,49.6,156.8
1309,225.29999999999967,11500,97,279,0.05,-161.41200000000006,6688,50.4,158.88
1310,-457.5,0,0,29,0.05,-173.3160000000001,6604,49.8,157.4
1311,164.10000000000034,5100,41,137,0.05,-161.06000000000006,6384,48.88,155.2
1312,-444.09999999999997,4000,22,92,0.05,-156.04000000000008,6060,46.52,149.36
1313,68.19999999999982,4600,38,126,0.05,-135.33200000000008,6028,46.44,149.04
1314,-275.40000000000003,1100,9,60,0.05,-130.54000000000008,6004,46.2,148.64
1315,-462.09999999999997,300,3,44,0.05,-143.50000000000006,5868,45.08,146.08
1316,-385.49999999999994,3200,28,107,0.05,-146.04000000000008,5704,43.76,142.96
1317,-183.39999999999995,4000,32,114,0.05,-192.44400000000005,5028,38.92,130.72
1318,-221.00000000000006,3500,21,80,0.05,-187.70800000000006,5148,39.56,132.24
1319,4.999999999999808,9000,62,189,0.05,-174.64000000000004,5432,41.36,137.04
1320,-361.80000000000007,3800,26,99,0.05,-180.22000000000006,5264,39.84,133.4
1321,-198.79999999999995,6200,38,130,0.05,-168.09200000000004,5384,40.32,134.72
1322,415.49999999999943,20000,156,422,0.05,-176.3640000000001,5640,42.4,139.76
1323,-95.40000000000006,3500,29,103,0.05,-164.0600000000001,5736,43.2,141.6
1324,-2.0999999999999233,8900,49,147,0.05,-157.17200000000008,5980,44.12,143.4
1325,690.3000000000003,18400,128,355,0.05,-137.72800000000004,6356,46.36,148.96
1326,-494.90000000000003,2000,16,78,0.05,-135.63600000000002,6192,45.6,147.12
1327,-62.399999999999785,6200,38,124,0.05,-130.74400000000003,6292,45.96,148
1328,114.10000000000016,9000,76,222,0.05,-109.32400000000001,6312,46.24,148.6
1329,-423.29999999999995,2300,19,83,0.05,-111.73600000000002,6144,45.2,146.2
1330,-220.2,3100,25,93,0.05,-107.516,6136,45.04,145.56
1331,213.79999999999976,8100,61,180,0.05,-81.37600000000002,6248,46,147.76
1332,126.20000000000019,6400,42,134,0.05,-68.71600000000002,6380,46.6,149
1333,-263.30000000000007,4100,25,94,0.05,-101.14800000000001,5932,43.24,140.84
1334,-558.0000000000001,5600,36,125,0.05,-132.48,5696,40.8,134.68
1335,-394.30000000000007,2900,15,75,0.05,-129.952,5812,41.4,136.52
1336,-350.90000000000003,3300,23,94,0.05,-150.55200000000002,5740,40.68,134.8
1337,-556.6,2900,13,64,0.05,-155.05200000000002,5696,40.32,133.68
1338,-203.39999999999998,7300,55,170,0.05,-165.91600000000003,5804,41,135.44
1339,1256.7000000000003,29000,210,558,0.05,-104.632,6920,49.04,155.36
1340,-43.400000000000276,12500,99,282,0.05,-87.88400000000001,7408,52.88,164.88
1341,-390.90000000000003,7100,51,165,0.05,-88.10000000000002,7564,53.8,167.2
1342,-578.7,6900,49,161,0.05,-103.91200000000002,7680,54.48,169.08
1343,-201.40000000000023,10800,66,199,0.05,-103.12800000000003,7972,56.28,173.84
1344,-115.89999999999995,4800,32,115,0.05,-107.96400000000001,7804,55.08,170.88
1345,1564.600000000001,17400,134,371,0.05,-30.907999999999976,8348,59.4,181.76
1346,452.80000000000047,15000,104,289,0.05,-4.843999999999958,8700,62.04,188.12
1347,-296.1000000000001,1600,12,66,0.05,-33.307999999999936,7964,56.28,173.88
1348,-515.3000000000001,4900,29,107,0.05,-50.103999999999935,8020,56.28,174.04
1349,-122.89999999999998,5500,37,122,0.05,-54.93599999999994,7884,55.8,173.04
1350,462.9000000000006,13800,102,288,0.05,-64.03199999999993,7700,54.76,170.36
1351,376.1000000000001,12200,78,230,0.05,-29.191999999999926,8108,57.24,176.44
1352,-490.7,2000,14,67,0.05,-46.323999999999934,7940,56.28,174.16
1353,-158.5999999999999,5300,37,127,0.05,-57.231999999999935,7792,54.72,170.36
1354,917.5999999999995,24500,189,502,0.05,-3.595999999999959,8680,61.52,187.12
1355,-477.1,200,2,40,0.05,-13.87199999999996,8564,60.6,185
1356,-431.69999999999993,7400,62,185,0.05,-39.69199999999995,8536,60.64,185.2
1357,206.5999999999999,11200,68,204,0.05,-36.47599999999996,8728,61.68,188
